timestamp,pdu_session_create_request_rate,pdu_session_create_request_success_rate,smf_sessions,n4_establish,upf_inbound_traffic,upf_outbound_traffic,registered_subscribers,pcf_policy_association_requests,pcf_policy_association_requests_success,pcf_policy_association_number,label,slice_id
1725591255.0,0.0,0.0,3.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1725591260.0,0.0,0.0,3.0,0.0,3.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1725591265.0,0.0,0.0,3.0,0.0,3.8000000000000003,0.0,52.0,0.0,0.0,0.0,0.0,3-555555
1725591270.0,0.0,0.0,3.0,0.0,3.8000000000000003,0.4,0.0,0.0,0.0,0.0,0.0,3-555555
1725591275.0,1.2000000000000002,1.2000000000000002,6.0,1.2000000000000002,20.400000000000002,0.2,44.0,12.0,12.0,0.6000000000000001,0.0,3-555555
1725591280.0,0.0,0.0,6.0,0.0,20.400000000000002,0.2,46.0,0.0,0.0,0.0,0.0,3-555555
1725591285.0,0.0,0.0,6.0,0.0,19.200000000000003,0.4,46.0,0.0,0.0,0.0,0.0,3-555555
1725591290.0,0.0,0.0,6.0,0.0,20.400000000000002,0.4,46.0,0.0,0.0,0.0,0.0,3-555555
1725591295.0,0.0,0.0,6.0,0.0,20.400000000000002,0.4,46.0,0.0,0.0,0.0,0.0,3-555555
1725591300.0,0.0,0.0,6.0,0.0,19.200000000000003,1.0,46.0,0.0,0.0,0.0,0.0,3-555555
1725591305.0,0.0,0.0,6.0,0.0,20.400000000000002,0.2,46.0,0.0,0.0,0.0,0.0,3-555555
1725591310.0,0.0,0.0,6.0,0.0,20.400000000000002,0.8,0.0,0.0,0.0,0.0,0.0,3-555555
1725591315.0,0.0,0.0,6.0,0.0,19.200000000000003,0.2,46.0,0.0,0.0,0.0,0.0,3-555555
1727077110.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,3-555555
1727077115.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,3-555555
1727077325.0,0.0,0.0,4.0,0.6000000000000001,8.4,1.2000000000000002,29.0,0.0,0.0,0.0,0.0,3-555555
1727077330.0,1.3826199999999997,1.3918,13.0,2.0,17.8,0.0,29.0,16.416,16.416,1.6416,0.0,3-555555
1727077335.0,1.0,1.0,18.0,1.0,50.6,0.0,63.0,10.0,10.0,1.0,0.0,3-555555
1727077340.0,0.0,0.0,18.0,0.0,47.2,0.0,63.0,0.0,0.0,0.0,0.0,3-555555
1727077345.0,0.0,0.0,18.0,0.0,37.4,0.0,63.0,0.0,0.0,0.0,0.0,3-555555
1727077350.0,0.0,0.0,18.0,0.0,35.800000000000004,0.0,63.0,0.0,0.0,0.0,0.0,3-555555
1727077355.0,0.0,0.0,18.0,0.0,37.800000000000004,0.0,63.0,0.0,0.0,0.0,0.0,3-555555
1727077360.0,0.0,0.0,18.0,0.0,37.800000000000004,0.0,63.0,0.0,0.0,0.0,0.0,3-555555
1727077365.0,0.0,0.0,18.0,0.0,36.0,0.0,63.0,0.0,0.0,0.0,0.0,3-555555
1727077370.0,0.0,0.0,18.0,0.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077375.0,0.0,0.0,18.0,0.0,37.800000000000004,0.0,63.0,0.0,0.0,0.0,0.0,3-555555
1727077380.0,0.0,0.0,18.0,0.0,36.4,0.2,0.0,0.0,0.0,0.0,0.0,3-555555
1727077385.0,0.0,0.0,18.0,0.0,37.4,0.2,0.0,0.0,0.0,0.0,0.0,3-555555
1727077390.0,0.0,0.0,18.0,0.0,37.2,0.2,0.0,0.0,0.0,0.0,0.0,3-555555
1727077395.0,0.0,0.0,18.0,0.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077400.0,0.0,0.0,11.0,0.0,31.8,0.2,0.0,0.0,0.0,0.0,0.0,3-555555
1727077405.0,0.2,0.2,8.0,0.0,9.600000000000001,0.2,42.0,0.0,0.0,1.4000000000000001,0.0,3-555555
1727077410.0,0.8,0.8,11.0,1.0,11.4,0.0,50.0,10.0,10.0,1.0,0.0,3-555555
1727077415.0,0.2,0.2,6.0,0.0,7.4,0.0,57.0,0.0,0.0,1.0,0.0,3-555555
1727077420.0,0.8,0.8,10.0,1.0,9.8,0.0,0.0,10.0,10.0,1.0,0.0,3-555555
1727077425.0,0.0,0.0,10.0,0.0,13.0,0.0,58.0,0.0,0.0,0.0,0.0,3-555555
1727077430.0,0.0,0.0,10.0,0.0,12.600000000000001,0.0,13.0,0.0,0.0,0.0,0.0,3-555555
1727077435.0,0.6000000000000001,0.6000000000000001,13.0,0.6000000000000001,20.8,0.0,0.0,6.0,6.0,0.6000000000000001,0.0,3-555555
1727077440.0,0.0,0.0,0.0,0.0,22.200000000000003,0.0,47.0,0.0,0.0,0.0,0.0,3-555555
1727077445.0,0.0,0.0,14.0,0.2,32.0,0.0,58.0,2.0,2.0,0.2,0.0,3-555555
1727077450.0,0.0,0.0,14.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077455.0,0.0,0.0,14.0,0.0,26.0,0.2,0.0,0.0,0.0,0.0,0.0,3-555555
1727077460.0,0.0,0.0,14.0,0.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077465.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077470.0,0.0,0.0,0.0,0.0,26.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077475.0,0.0,0.0,0.0,0.0,25.200000000000003,0.0,58.0,0.0,0.0,0.0,0.0,3-555555
1727077480.0,0.0,0.0,14.0,0.0,25.400000000000002,0.4,58.0,0.0,0.0,0.0,0.0,3-555555
1727077485.0,0.0,0.0,9.0,0.0,21.200000000000003,0.0,0.0,0.0,0.0,1.8,0.0,3-555555
1727077490.0,0.4,0.4,11.0,0.4,20.400000000000002,0.0,0.0,4.0,4.0,0.4,0.0,3-555555
1727077495.0,0.0,0.0,0.0,0.0,22.400000000000002,0.0,61.0,0.0,0.0,0.0,0.0,3-555555
1727077500.0,0.0,0.0,0.0,0.0,21.400000000000002,0.0,61.0,0.0,0.0,0.0,0.0,3-555555
1727077505.0,0.0,0.0,6.0,0.0,16.2,0.0,63.0,0.0,0.0,1.2000000000000002,0.0,3-555555
1727077510.0,0.0,0.0,0.0,1.2000000000000002,17.400000000000002,0.0,0.0,12.0,12.0,1.2000000000000002,0.0,3-555555
1727077515.0,0.0,0.0,8.0,0.0,10.200000000000001,0.0,58.0,0.0,0.0,1.6,0.0,3-555555
1727077520.0,0.0,0.0,0.0,0.0,10.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077525.0,0.0,0.0,8.0,0.0,9.8,0.0,62.0,0.0,0.0,0.0,0.0,3-555555
1727077530.0,0.0,0.0,8.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077535.0,0.0,0.0,8.0,0.0,10.200000000000001,0.0,62.0,0.0,0.0,0.0,0.0,3-555555
1727077540.0,0.0,0.0,0.0,0.0,10.200000000000001,0.2,0.0,0.0,0.0,0.0,0.0,3-555555
1727077545.0,0.0,0.0,0.0,0.8,18.400000000000002,0.0,0.0,8.0,8.0,0.8,0.0,3-555555
1727077550.0,0.0,0.0,0.0,0.0,19.8,0.0,59.0,0.0,0.0,0.0,0.0,3-555555
1727077555.0,0.0,0.0,13.0,0.2,29.200000000000003,0.0,62.0,2.0,2.0,0.2,0.0,3-555555
1727077560.0,0.2,0.2,13.0,0.2,23.6,0.2,62.0,2.0,2.0,0.0,0.0,3-555555
1727077565.0,0.0,0.0,0.0,0.0,21.6,0.2,62.0,0.0,0.0,2.2,0.0,3-555555
1727077570.0,0.0,0.0,0.0,0.8,23.0,0.0,0.0,8.0,8.0,0.8,0.0,3-555555
1727077575.0,0.0,0.0,0.0,0.2,48.800000000000004,0.0,62.0,2.0,2.0,0.0,0.0,3-555555
1727077580.0,0.0,0.0,15.0,0.0,29.8,0.0,62.0,0.0,0.0,0.0,0.0,3-555555
1727077585.0,0.0,0.0,0.0,0.0,28.6,0.2,62.0,0.0,0.0,0.0,0.0,3-555555
1727077590.0,0.0,0.0,0.0,0.0,28.200000000000003,0.2,0.0,0.0,0.0,0.0,0.0,3-555555
1727077595.0,0.0,0.0,0.0,0.0,23.0,0.2,0.0,0.0,0.0,1.8,0.0,3-555555
1727077600.0,0.0,0.0,0.0,1.4000000000000001,26.200000000000003,0.0,0.0,14.0,14.0,1.4000000000000001,0.0,3-555555
1727077605.0,0.0,0.0,16.0,0.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077610.0,0.0,0.0,16.0,0.0,31.0,0.2,0.0,0.0,0.0,0.0,0.0,3-555555
1727077615.0,0.0,0.0,16.0,0.0,29.200000000000003,0.0,63.0,0.0,0.0,0.0,0.0,3-555555
1727077620.0,0.0,0.0,11.0,0.0,27.0,0.0,18.0,0.0,0.0,0.0,0.0,3-555555
1727077625.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,2.2,0.0,3-555555
1727077630.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077635.0,0.0,0.0,11.0,0.0,13.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077640.0,0.0,0.0,11.0,0.0,13.600000000000001,0.2,0.0,0.0,0.0,0.0,0.0,3-555555
1727077645.0,0.0,0.0,7.0,0.0,9.8,0.0,0.0,0.0,0.0,1.4000000000000001,0.0,3-555555
1727077650.0,0.6000000000000001,0.6000000000000001,10.0,0.6000000000000001,13.0,0.4,0.0,6.0,6.0,0.6000000000000001,0.0,3-555555
1727077655.0,1.0,1.0,15.0,1.0,29.6,0.6000000000000001,57.0,10.0,10.0,1.0,0.0,3-555555
1727077660.0,0.0,0.0,15.0,0.0,33.0,0.2,0.0,0.0,0.0,0.0,0.0,3-555555
1727077665.0,0.0,0.0,15.0,0.0,31.6,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,3-555555
1727077670.0,0.0,0.0,15.0,0.0,33.2,0.6000000000000001,61.0,0.0,0.0,0.0,0.0,3-555555
1727077675.0,0.0,0.0,15.0,0.0,32.6,0.2,61.0,0.0,0.0,0.0,0.0,3-555555
1727077680.0,0.0,0.0,15.0,0.0,30.8,0.4,61.0,0.0,0.0,0.0,0.0,3-555555
1727077685.0,0.0,0.0,8.0,0.0,25.6,0.4,59.0,0.0,0.0,1.6,0.0,3-555555
1727077690.0,1.0,1.0,13.0,1.0,27.6,0.2,0.0,10.0,10.0,1.0,0.0,3-555555
1727077695.0,0.0,0.0,13.0,0.0,29.400000000000002,0.4,59.0,0.0,0.0,0.0,0.0,3-555555
1727077700.0,0.0,0.0,13.0,0.0,30.400000000000002,0.4,0.0,0.0,0.0,0.0,0.0,3-555555
1727077705.0,0.0,0.0,13.0,0.0,30.200000000000003,0.2,59.0,0.0,0.0,0.0,0.0,3-555555
1727077710.0,0.0,0.0,13.0,0.0,29.200000000000003,0.4,0.0,0.0,0.0,0.0,0.0,3-555555
1727077715.0,0.0,0.0,13.0,0.0,30.6,0.4,0.0,0.0,0.0,0.0,0.0,3-555555
1727077720.0,0.0,0.0,13.0,0.0,28.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077725.0,0.0,0.0,10.0,0.0,23.0,0.0,62.0,0.0,0.0,2.0,0.0,3-555555
1727077730.0,0.8,0.8,9.0,0.8,22.0,0.0,17.0,8.0,8.0,0.8,0.0,3-555555
1727077735.0,0.0,0.0,9.0,0.0,11.600000000000001,0.0,0.0,0.0,0.0,1.8,0.0,3-555555
1727077740.0,0.0,0.0,9.0,0.0,11.0,0.0,53.0,0.0,0.0,0.0,0.0,3-555555
1727077745.0,0.0,0.0,9.0,0.0,11.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077750.0,0.0,0.0,9.0,0.0,11.200000000000001,0.0,59.0,0.0,0.0,0.0,0.0,3-555555
1727077755.0,0.0,0.0,9.0,0.0,11.600000000000001,0.0,62.0,0.0,0.0,0.0,0.0,3-555555
1727077760.0,0.0,0.0,9.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,3-555555
1727077765.0,1.4000000000000001,1.4000000000000001,16.0,1.4000000000000001,30.8,0.0,0.0,14.0,14.0,1.4000000000000001,0.0,3-555555
1727077770.0,0.0,0.0,16.0,0.0,34.4,0.0,56.0,0.0,0.0,0.0,0.0,3-555555
1727077775.0,0.4,0.4,13.0,0.4,47.6,0.0,0.0,4.0,4.0,2.6,0.0,3-555555
1727077780.0,1.0,1.0,18.0,1.0,38.6,0.0,62.0,10.0,10.0,1.0,0.0,3-555555
1727077785.0,0.0,0.0,18.0,0.0,41.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077790.0,0.0,0.0,18.0,0.0,40.2,0.0,62.0,0.0,0.0,0.0,0.0,3-555555
1727077795.0,0.0,0.0,18.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077800.0,0.0,0.0,18.0,0.0,41.6,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077805.0,0.0,0.0,14.0,0.0,35.800000000000004,0.0,0.0,0.0,0.0,2.8000000000000003,0.0,3-555555
1727077810.0,0.4,0.4,16.0,0.4,38.400000000000006,0.0,0.0,4.0,4.0,0.4,0.0,3-555555
1727077815.0,0.0,0.0,16.0,0.0,39.2,0.0,59.0,0.0,0.0,0.0,0.0,3-555555
1727077820.0,0.0,0.0,16.0,0.0,37.4,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077825.0,0.0,0.0,16.0,0.0,39.2,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077830.0,0.0,0.0,16.0,0.0,39.800000000000004,0.0,60.0,0.0,0.0,0.0,0.0,3-555555
1727077835.0,0.0,0.0,16.0,0.0,37.4,0.0,60.0,0.0,0.0,0.0,0.0,3-555555
1727077840.0,0.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077845.0,0.0,0.0,7.0,0.0,8.6,0.0,0.0,0.0,0.0,1.4000000000000001,0.0,3-555555
1727077850.0,0.0,0.0,7.0,0.0,9.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077855.0,0.0,0.0,7.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077860.0,0.0,0.0,7.0,0.0,7.800000000000001,0.0,60.0,0.0,0.0,0.0,0.0,3-555555
1727077865.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,0.0,3-555555
1727077870.0,0.8,0.8,6.0,0.8,5.6000000000000005,0.0,15.0,8.0,8.0,0.7366400000000001,0.0,3-555555
1727077875.0,1.0,1.0,11.0,1.0,21.400000000000002,0.0,0.0,10.0,10.0,1.0,0.0,3-555555
1727077880.0,0.0,0.0,11.0,0.0,24.200000000000003,0.0,50.0,0.0,0.0,0.0,0.0,3-555555
1727077885.0,0.0,0.0,9.0,0.0,21.8,0.0,61.0,0.0,0.0,1.8,0.0,3-555555
1727077890.0,1.2000000000000002,1.2000000000000002,15.0,1.2000000000000002,25.8,0.0,61.0,12.0,12.0,1.2000000000000002,0.0,3-555555
1727077895.0,0.0,0.0,15.0,0.0,29.200000000000003,0.0,61.0,0.0,0.0,0.0,0.0,3-555555
1727077900.0,0.0,0.0,0.0,0.0,28.400000000000002,0.0,61.0,0.0,0.0,0.0,0.0,3-555555
1727077905.0,0.0,0.0,15.0,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077910.0,0.0,0.0,15.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077915.0,0.0,0.0,15.0,0.0,28.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077920.0,0.0,0.0,0.0,0.0,29.400000000000002,0.0,61.0,0.0,0.0,0.0,0.0,3-555555
1727077925.0,0.0,0.0,0.0,0.0,29.6,0.0,60.0,0.0,0.0,0.0,0.0,3-555555
1727077930.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077935.0,0.0,0.0,15.0,0.0,29.200000000000003,0.0,60.0,0.0,0.0,0.0,0.0,3-555555
1727077940.0,0.0,0.0,15.0,0.0,29.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077945.0,0.0,0.0,0.0,0.0,28.6,0.0,60.0,0.0,0.0,0.0,0.0,3-555555
1727077950.0,0.0,0.0,0.0,0.0,25.200000000000003,0.0,15.0,0.0,0.0,0.0,0.0,3-555555
1727077955.0,0.0,0.0,6.0,0.0,8.200000000000001,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,3-555555
1727077960.0,0.0,0.0,0.0,1.0,10.600000000000001,0.0,51.0,10.0,10.0,1.0,0.0,3-555555
1727077965.0,0.0,0.0,0.0,0.0,8.200000000000001,0.0,53.0,0.0,0.0,1.0,0.0,3-555555
1727077970.0,0.0,0.0,0.0,0.8,11.8,0.0,58.0,8.0,8.0,0.8,0.0,3-555555
1727077975.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727077980.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,0.0,0.0,0.0,0.0,3-555555
1727077985.0,0.0,0.0,15.0,1.2000000000000002,23.8,0.0,0.0,12.0,12.0,1.2000000000000002,0.0,3-555555
1727077990.0,0.0,0.0,15.0,0.0,29.400000000000002,0.0,48.0,0.0,0.0,0.0,0.0,3-555555
1727077995.0,0.0,0.0,0.0,0.2,38.2,0.0,62.0,2.0,2.0,0.2,0.0,3-555555
1727078000.0,0.0,0.0,0.0,0.4,32.800000000000004,0.0,62.0,4.0,4.0,0.0,0.0,3-555555
1727078005.0,0.0,0.0,16.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727078010.0,0.0,0.0,16.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727078015.0,0.0,0.0,0.0,0.4,78.4,0.0,0.0,4.0,4.0,0.0,0.0,3-555555
1727078020.0,0.0,0.0,16.0,0.0,39.800000000000004,0.0,62.0,0.0,0.0,0.0,0.0,3-555555
1727078025.0,0.0,0.0,16.0,0.0,38.0,0.0,63.0,0.0,0.0,0.0,0.0,3-555555
1727078030.0,0.0,0.0,0.0,0.0,39.6,0.0,63.0,0.0,0.0,0.0,0.0,3-555555
1727078035.0,0.0,0.0,16.0,0.0,39.800000000000004,0.0,63.0,0.0,0.0,0.0,0.0,3-555555
1727078040.0,0.0,0.0,0.0,0.0,33.4,0.4,63.0,0.0,0.0,0.0,0.0,3-555555
1727078045.0,0.0,0.0,6.0,0.0,23.200000000000003,0.6000000000000001,0.0,0.0,0.0,1.2000000000000002,0.0,3-555555
1727078050.0,1.2000000000000002,1.2000000000000002,12.0,1.2000000000000002,23.8,0.2,61.0,12.0,12.0,1.2000000000000002,0.0,3-555555
1727078055.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727078060.0,0.0,0.0,6.0,0.0,23.0,0.0,16.0,0.0,0.0,0.0,0.0,3-555555
1727078065.0,0.0,0.0,6.0,0.0,7.4,0.0,55.0,0.0,0.0,1.2000000000000002,0.0,3-555555
1727078070.0,0.0,0.0,0.0,0.0,7.6000000000000005,0.0,55.0,0.0,0.0,0.0,0.0,3-555555
1727078075.0,0.0,0.0,6.0,0.0,7.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727078080.0,0.0,0.0,6.0,0.0,7.4,0.0,61.0,0.0,0.0,0.0,0.0,3-555555
1727078085.0,0.0,0.0,6.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727078090.0,0.0,0.0,0.0,0.0,7.6000000000000005,0.0,19.0,0.0,0.0,0.0,0.0,3-555555
1727078095.0,0.0,0.0,0.0,0.8,18.8,0.0,51.0,8.0,8.0,0.8,0.0,3-555555
1727078100.0,0.0,0.0,10.0,0.0,21.0,0.0,51.0,0.0,0.0,0.0,0.0,3-555555
1727078105.0,0.6000000000000001,0.6000000000000001,13.0,0.6000000000000001,48.400000000000006,0.0,61.0,6.0,6.0,0.6000000000000001,0.0,3-555555
1727078110.0,0.0,0.0,13.0,0.0,31.400000000000002,0.0,61.0,0.0,0.0,0.0,0.0,3-555555
1727078115.0,0.0,0.0,13.0,0.0,31.400000000000002,0.0,61.0,0.0,0.0,0.0,0.0,3-555555
1727078120.0,0.0,0.0,13.0,0.0,29.8,0.0,61.0,0.0,0.0,0.0,0.0,3-555555
1727078125.0,0.0,0.0,11.0,0.0,29.400000000000002,0.0,63.0,0.0,0.0,2.2,0.0,3-555555
1727078130.0,0.8,0.8,15.0,0.8,30.400000000000002,0.0,63.0,8.0,8.0,0.8,0.0,3-555555
1727078135.0,0.0,0.0,11.0,0.0,29.200000000000003,0.0,62.0,0.0,0.0,2.2,0.0,3-555555
1727078140.0,1.4000000000000001,1.4000000000000001,18.0,1.4000000000000001,32.6,0.0,62.0,14.0,14.0,1.4000000000000001,0.0,3-555555
1727078145.0,0.0,0.0,18.0,0.0,37.6,0.0,62.0,0.0,0.0,0.0,0.0,3-555555
1727078150.0,0.0,0.0,18.0,0.0,36.0,0.0,62.0,0.0,0.0,0.0,0.0,3-555555
1727078155.0,0.0,0.0,18.0,0.0,37.800000000000004,0.0,62.0,0.0,0.0,0.0,0.0,3-555555
1727078160.0,0.0,0.0,18.0,0.0,37.4,0.0,62.0,0.0,0.0,0.0,0.0,3-555555
1727078165.0,0.0,0.0,18.0,0.0,36.2,0.0,62.0,0.0,0.0,0.0,0.0,3-555555
1727078170.0,0.0,0.0,11.0,0.0,31.8,0.0,17.0,0.0,0.0,0.0,0.0,3-555555
1727078175.0,0.0,0.0,11.0,0.0,14.0,0.0,55.0,0.0,0.0,2.2,0.0,3-555555
1727078180.0,0.0,0.0,11.0,0.0,13.600000000000001,0.0,55.0,0.0,0.0,0.0,0.0,3-555555
1727078185.0,0.0,0.0,11.0,0.0,13.8,0.0,62.0,0.0,0.0,0.0,0.0,3-555555
1727078190.0,0.0,0.0,11.0,0.0,13.600000000000001,0.0,62.0,0.0,0.0,0.0,0.0,3-555555
1727078195.0,0.0,0.0,11.0,0.0,14.0,0.0,62.0,0.0,0.0,0.0,0.0,3-555555
1727078200.0,0.0,0.0,11.0,0.0,13.4,0.0,17.0,0.0,0.0,0.0,0.0,3-555555
1727078205.0,1.4000000000000001,1.4000000000000001,14.0,1.4000000000000001,27.200000000000003,0.0,54.0,14.0,14.0,0.6000000000000001,0.0,3-555555
1727078210.0,0.4,0.4,15.0,0.4,30.400000000000002,0.0,54.0,4.0,4.0,0.2,0.0,3-555555
1727078215.0,0.2,0.2,16.0,0.2,39.6,0.0,0.0,2.0,2.0,0.2,0.0,3-555555
1727078220.0,0.2,0.2,17.0,0.2,47.0,0.0,0.0,2.0,2.0,0.2,0.0,3-555555
1727078225.0,0.0,0.0,10.0,0.0,32.2,0.0,59.0,0.0,0.0,2.0,0.0,3-555555
1727078230.0,0.0,0.0,0.0,0.4,29.200000000000003,0.0,0.0,4.0,4.0,0.4,0.0,3-555555
1727078235.0,0.0,0.0,0.0,0.0,32.0,0.0,59.0,0.0,0.0,0.0,0.0,3-555555
1727078240.0,0.0,0.0,12.0,0.0,32.4,0.0,59.0,0.0,0.0,0.0,0.0,3-555555
1727078245.0,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727078250.0,0.0,0.0,0.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727078255.0,0.0,0.0,12.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727078260.0,0.0,0.0,0.0,0.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727078265.0,0.0,0.0,12.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727078270.0,0.0,0.0,12.0,0.0,32.2,0.0,59.0,0.0,0.0,0.0,0.0,3-555555
1727078275.0,0.0,0.0,12.0,0.0,30.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727078280.0,0.0,0.0,4.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727078285.0,0.0,0.0,2.0,0.0,3.4000000000000004,0.0,61.0,0.0,0.0,0.4,0.0,3-555555
1727078290.0,0.0,0.0,0.0,0.8,4.2,0.0,0.0,8.0,8.0,0.7366400000000001,0.0,3-555555
1727078295.0,0.0,0.0,6.0,0.0,7.6000000000000005,0.0,61.0,0.0,0.0,0.0,0.0,3-555555
1727078300.0,0.0,0.0,6.0,0.0,7.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727078305.0,0.0,0.0,0.0,0.0,7.6000000000000005,0.0,61.0,0.0,0.0,0.0,0.0,3-555555
1727078310.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727078315.0,0.0,0.0,0.0,1.8,25.8,0.0,60.0,18.0,18.0,1.4000000000000001,0.0,3-555555
1727078320.0,0.0,0.0,0.0,0.4,38.6,0.0,60.0,4.0,4.0,0.4,0.0,3-555555
1727078325.0,0.0,0.0,15.0,0.0,36.2,0.0,63.0,0.0,0.0,0.0,0.0,3-555555
1727078330.0,0.0,0.0,15.0,0.0,37.800000000000004,0.2,0.0,0.0,0.0,0.0,0.0,3-555555
1727078335.0,0.0,0.0,15.0,0.0,38.400000000000006,0.0,63.0,0.0,0.0,0.0,0.0,3-555555
1727078340.0,0.0,0.0,15.0,0.0,36.4,0.0,63.0,0.0,0.0,0.0,0.0,3-555555
1727078345.0,0.0,0.0,15.0,0.0,38.0,0.0,63.0,0.0,0.0,0.0,0.0,3-555555
1727078350.0,0.0,0.0,0.0,0.0,37.800000000000004,0.2,63.0,0.0,0.0,0.0,0.0,3-555555
1727078355.0,0.0,0.0,0.0,0.0,36.6,0.0,63.0,0.0,0.0,0.0,0.0,3-555555
1727078360.0,0.0,0.0,0.0,0.0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,3-555555
1727078365.0,0.0,0.0,0.0,0.0,34.800000000000004,0.4,0.0,0.0,0.0,2.2,0.0,3-555555
1727078370.0,0.0,0.0,14.0,0.6000000000000001,32.6,0.2,63.0,6.0,6.0,0.6000000000000001,0.0,3-555555
1727078375.0,0.0,0.0,14.0,0.0,37.0,0.2,63.0,0.0,0.0,0.0,0.0,3-555555
1727078380.0,0.0,0.0,14.0,0.0,36.800000000000004,0.4,0.0,0.0,0.0,0.0,0.0,3-555555
1727078385.0,0.0,0.0,0.0,0.0,35.0,0.2,0.0,0.0,0.0,0.0,0.0,3-555555
1727078390.0,0.0,0.0,5.0,0.0,29.400000000000002,0.4,0.0,0.0,0.0,0.0,0.0,3-555555
1727078395.0,0.0,0.0,5.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0,1.0,0.0,3-555555
1727078400.0,0.0,0.0,0.0,0.0,5.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3-555555
1727078405.0,0.0,0.0,3.0,0.0,4.6000000000000005,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,3-555555
1727078410.0,1.0,1.0,8.0,1.0,6.0,0.0,59.0,10.0,10.0,0.9708,0.0,3-555555
1727078415.0,0.2,0.2,9.0,0.2,15.600000000000001,0.0,62.0,2.0,2.0,0.2,0.0,3-555555
